trip,tripSlug,photoId,location,date,alt,caption,description,Make,Model,LensModel,FocalLength,FocalLengthIn35mmFormat,FNumber,ExposureTime,ISO,ExposureProgram,MeteringMode,WhiteBalance,Flash,DateTimeOriginal,GPSLatitude,GPSLongitude,width,height,src
"sri-lanka","sri-lanka","sri-16","Maharagama, Sri Lanka","2025-03-09","Vibrant orange reclining Buddha statue in a Sri Lankan temple, intricate cloud murals, patterned ceiling, Maharagama.","Maharagama · ancient tranquility of a sacred slumber","A colossal reclining Buddha statue dominates the vibrant interior of a Sri Lankan temple in Maharagama. Its striking orange robes contrast with the serene yellow skin. Surrounding walls feature detailed blue sky murals and smaller contemplative Buddha figures. Light filters from high windows, illuminating the intricate patterned ceiling and classic checkered floor, creating a profoundly spiritual and timeless atmosphere of devotion and peace.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/50","400","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:09 16:29:54","6 deg 50' 45.99"" N","79 deg 53' 24.08"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/16-reclining-buddha-temple-maharagama-sri-lanka-sacred"
"sri-lanka","sri-lanka","sri-17","Maharagama, Sri Lanka","2025-03-09","Reclining Buddha statue, golden light rays, standing monks, vibrant murals, ornate table in a Buddhist temple, Maharagama, Sri Lanka.","Maharagama · Buddha's tranquil repose, bathed in golden light","Golden light pierces through a temple window in Maharagama, Sri Lanka, illuminating a serene reclining Buddha statue. Surrounding murals depict celestial and historical scenes, adding vibrant context. Attendant figures stand reverently near an ornate table adorned with fresh flower offerings. The ancient space exudes tranquil spirituality, grounded by its classic checkered floor. This scene captures a moment of timeless devotion.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/50","400","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:09 16:30:23","6 deg 50' 45.97"" N","79 deg 53' 24.08"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/17-maharagama-sri-lanka-reclining-buddha-temple-golden-light"
"sri-lanka","sri-lanka","sri-18","Maharagama, Sri Lanka","2025-03-09","Close-up of a golden reclining Buddha statue, serene expression, black hair, blue-painted background, Buddhist temple in Maharagama, Sri Lanka.","Maharagama · serene slumber, ancient wisdom","A magnificent golden reclining Buddha statue emanates profound tranquility within a Sri Lankan temple in Maharagama. Soft, warm light illuminates the serene face, closed eyes, and gently painted red lips, suggesting deep peace. The intricate details of the decorative headrest and dark, tightly coiled hair contrast with the smooth, glossy golden skin. A painted sky mural forms a calming backdrop, creating a sacred, spiritual atmosphere around this revered Buddhist art.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/25","800","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:09 16:30:28","6 deg 50' 45.98"" N","79 deg 53' 24.08"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/18-golden-reclining-buddha-statue-temple-maharagama-sri-lanka"
"sri-lanka","sri-lanka","sri-19","Maharagama, Sri Lanka","2025-03-09","Golden seated Buddha statue in ornate Sri Lankan temple hall, Maharagama. Vibrant murals, checkered floor, worshippers. Spiritual interior.","Maharagama · sacred golden Buddha, ancient murals glow","Warm light filters into a serene Sri Lankan temple in Maharagama, illuminating a magnificent golden seated Buddha statue at its heart. Vibrant frescoes depicting ancient tales adorn the walls, their colors rich and deep. A striking checkered marble floor leads the eye towards the central deity. Worshippers sit in quiet contemplation, adding a profound human element to this spiritual sanctuary. The atmosphere is one of deep peace and cultural heritage.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/35","640","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:09 16:30:43","6 deg 50' 45.77"" N","79 deg 53' 23.86"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/19-maharagama-sri-lanka-buddha-temple-murals-golden-statue"
"sri-lanka","sri-lanka","sri-20","Gampaha, Sri Lanka","2025-03-12","Intricate stone statue of a deity with ornate crown and mudra hands, framed by lush tropical foliage in Gampaha, Sri Lanka.","Gampaha · ancient stone deity, tropical embrace","Sunlight illuminates a magnificent stone statue, depicting a richly adorned deity with hands in a blessing mudra. Intricate carvings cover the crown, jewelry, and draped garments, showcasing traditional Sri Lankan artistry. The ancient figure stands majestically amidst vibrant, deep green tropical foliage in Gampaha, creating an atmosphere of serene timelessness and spiritual presence.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/240","32","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 11:28:31","6 deg 57' 8.25"" N","79 deg 55' 5.98"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/20-gampaha-sri-lanka-stone-deity-statue-tropical-foliage"
"sri-lanka","sri-lanka","sri-21","Gampaha, Sri Lanka","2025-03-12","Detailed stone carvings of mythical figures supporting a cornice on an ancient Sri Lankan temple wall in Gampaha, Sri Lanka.","Gampaha · Ancient guardians carved in stone","Golden sunlight bathes intricate stone carvings on an ancient Sri Lankan temple wall. Rows of weathered figures, perhaps mythical guardians or divine beings, appear to support the heavy stone cornice above. Each relief tells a story, etched in the rich, earthy tones of ages past. This architectural detail captures the timeless artistry and spiritual depth found within Gampaha's cultural heritage. The play of light highlights delicate features and profound expressions.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/100","64","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 11:30:00","6 deg 57' 6.64"" N","79 deg 55' 6.42"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/21-gampaha-sri-lanka-ancient-temple-stone-carvings-detail"
"sri-lanka","sri-lanka","sri-22","Gampaha, Sri Lanka","2025-03-12","Ancient stone carvings of elephants and seated figures on a temple wall in Sri Lanka, likely Kelaniya Raja Maha Vihara, Gampaha.","Kelaniya Vihara · carved stone awakens ancient stories","Golden sunlight illuminates intricate stone carvings on an ancient Sri Lankan temple wall. A rhythmic procession of stylized elephants forms the lower frieze, their weathered forms hinting at centuries of devotion. Above, a row of serene seated figures, adorned with delicate details, gazes outward. The warm light accentuates the textured stone, revealing the enduring artistry and spiritual heritage of the island's craftsmanship, a timeless story etched in rock.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/100","40","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 11:30:10","6 deg 57' 6.62"" N","79 deg 55' 6.45"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/22-sri-lanka-kelaniya-temple-elephant-figure-stone-carvings"
"sri-lanka","sri-lanka","sri-23","Gampaha, Sri Lanka","2025-03-12","Devotees light hundreds of traditional clay oil lamps (pahan) at a Buddhist temple in Gampaha, Sri Lanka, a spiritual ritual.","Gampaha · sacred flames of devotion flicker","A serene moment unfolds as devotees light countless terracotta oil lamps (pahan) in a temple in Gampaha. Hundreds of individual flames cast a warm, flickering glow across tiered metal racks, illuminating the faces of worshippers in white attire. This sacred ritual embodies deep devotion, creating a mesmerizing spiritual atmosphere under a traditional tiled roof. Lush tropical foliage peeks through, adding a natural backdrop to this timeless Sri Lankan tradition.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/100","100","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 11:31:11","6 deg 57' 6.13"" N","79 deg 55' 6.36"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/23-gampaha-sri-lanka-buddhist-temple-oil-lamps-devotion"
"sri-lanka","sri-lanka","sri-24","Colombo, Sri Lanka","2025-03-12","Dense wall of old electricity meters, circuit breakers, and tangled cables in Colombo, Sri Lanka, reflecting urban power infrastructure.","Colombo · intricate electric web, city's vital pulse","A labyrinthine wall in Colombo, Sri Lanka, showcases an intricate network of aged electricity meters and circuit breakers. Rows upon rows of utility hardware are woven into a dense tapestry of tangled black cables and yellow conduits. Subtle light illuminates the gritty textures, dust, and faded labels, revealing the raw, vital infrastructure powering an urban core. This scene captures the unseen energy and complexity of a bustling city.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/50","400","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 13:31:38","6 deg 56' 16.22"" N","79 deg 51' 5.63"" E","2844","3792","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/24-colombo-sri-lanka-urban-electricity-meters-tangled-wires"
"sri-lanka","sri-lanka","sri-25","Colombo, Sri Lanka","2025-03-12","Polek Trade Centre, Colombo 11, Sri Lanka. Shoppers browse electronics in a narrow market alley with bright neon signs.","Colombo · market's vibrant digital pulse","A narrow, bustling alleyway in Colombo, Sri Lanka, glows with the vibrant energy of an electronics market. Overhead fluorescent lights illuminate the scene, reflecting off polished surfaces and the distinctive red floor. Shoppers browse display cases brimming with mobile phones and accessories. Bright neon 'OPEN' signs and Sinhala script add to the sensory tapestry, capturing the dynamic pulse of urban commerce and daily life.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/100","80","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 13:35:28","6 deg 56' 16.20"" N","79 deg 51' 5.38"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/25-polek-trade-centre-colombo-sri-lanka-electronics-market"
"sri-lanka","sri-lanka","sri-26","Colombo, Sri Lanka","2025-03-12","Young man in knit shirt in bustling Colombo mobile repair market with bright neon signs: OPEN, RAJAN, AJ MOBILE. Sri Lanka.","Colombo · urban pulse of market neon","A thoughtful young man stands amidst the vibrant energy of a Colombo market. Bright neon signs illuminate the bustling backdrop, advertising ""OPEN,"" ""PHONE REPAIR,"" and ""MOBILE ACCESSORIES."" A striking blend of modern commerce and local life unfolds, with a blue railing adding a compositional element. This portrait subtly grounds the viewer amidst the electric glow of Sri Lanka's urban heart, capturing a moment of quiet observation.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/100","160","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 13:35:47","6 deg 56' 16.20"" N","79 deg 51' 5.41"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/26-colombo-sri-lanka-mobile-market-neon-portrait-man"
"sri-lanka","sri-lanka","sri-27","Colombo, Sri Lanka","2025-03-12","Bustling interior of Anglo Traders electronics shop in Colombo 11, Sri Lanka. Men among stacked boxes, exposed wires, blue railing.","Colombo · vibrant market, conduits of commerce","This vibrant interior captures the raw energy of an electronics market in Colombo, Sri Lanka. Fluorescent lights illuminate stacked boxes of appliances and tangled electrical conduits above. Shopkeepers and customers engage amidst the organized chaos. A blue railing overlooks lower levels, adding depth to this bustling scene. The atmosphere is thick with commerce, reflecting the dynamic urban rhythm of Sri Lanka's capital.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/50","64","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 13:38:03","6 deg 56' 16.35"" N","79 deg 51' 5.30"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/27-colombo-sri-lanka-pettah-electronics-market-interior"
"sri-lanka","sri-lanka","sri-28","Colombo, Sri Lanka","2025-03-12","First Cross Street, Pettah, Colombo, Sri Lanka: Bustling street scene with crowded pedestrians, vibrant electronics and shoe shop signs, a man smiling on phone.","Colombo · street life buzzes with vibrant signs","Sunlight bathes First Cross Street in Colombo, Sri Lanka, a vibrant commercial hub teeming with life. Pedestrians navigate the bustling pathway, enveloped by a towering array of colorful shop signs advertising electronics, mobile stores, and shoes. Overhead, a complex web of electrical wires adds to the urban tapestry. The scene pulses with dynamic energy and cultural authenticity under the bright, clear sky, showcasing the lively spirit of this South Asian market.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 9mm f/2.8","9.0 mm","77 mm","2.8","1/150","32","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:12 13:53:19","6 deg 56' 12.02"" N","79 deg 51' 2.85"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/28-first-cross-street-pettah-colombo-sri-lanka-market"
"sri-lanka","sri-lanka","sri-29","Kurunegala, Sri Lanka","2025-03-13","Kurunegala, Sri Lanka: Rustic floating cafe on serene lily-filled lake, long wooden pier, lush tropical mountains.","Kurunegala · floating café, lily pond tranquility","Golden sunlight illuminates a rustic floating cafe, nestled amidst a tranquil lake completely blanketed with vibrant green water lilies in Kurunegala, Sri Lanka. A weathered wooden pier extends invitingly to the charming thatched-roof structure, gracefully shaded by a sprawling tree. Lush, forested mountains rise majestically in the background under a bright, cerulean sky. This serene scene captures the peaceful beauty of Sri Lankan rural life, inviting contemplation and calm.","Apple","iPhone 13 Pro","iPhone 13 Pro back triple camera 5.7mm f/1.5","5.7 mm","26 mm","1.5","1/3500","50","Program AE","Multi-segment","Auto","Off, Did not fire","2025:03:13 09:14:17","7 deg 33' 27.34"" N","80 deg 27' 23.47"" E","3024","4032","https://res.cloudinary.com/do9hrcwn1/image/upload/c_limit,f_auto,q_auto,w_1200/v1/sammapix/portfolio/sri-lanka/29-kurunegala-sri-lanka-floating-cafe-lily-pond-mountains"
